,MealType,Title,ImageUrl,Ingredient,DetailUrl
5,breakfast,Almond Flour & Flax Seed Pancakes,http://cdn.ruled.me/wp-content/uploads/2014/01/Low-Carb-Pancakes-700x350.jpg,1/2 Cup Almond Flour // 1/2 Cup Flax Seed Meal // 4 Large Eggs // 4 Tbsp. Coconut Oil // 1/2 Cup Coconut Milk // 2 Tbsp. Erythritol // 2 Tbsp. Butter // 1 Tbsp. Coconut Flour // 1 tsp. Baking Powder // 1/2 tsp. Nutmeg // 1/2 tsp. Cinnamon // Pinch Salt,http://www.ruled.me/low-carb-almond-flour-flaxseed-pancakes/#disqus_thread
6,breakfast,Low Carb Cinnamon Roll Waffle,http://cdn.ruled.me/wp-content/uploads/2013/12/CinnamonRollWaffles.jpg,6 Tbsp. Almond Flour // 2 Large Eggs // 1 Tbsp. Erythritol // 1/4 tsp. Baking Soda // 1/2 tsp. Cinnamon // 1/2 tsp. Vanilla Extract // Non-stick Spray (If you have an old waffle maker),http://www.ruled.me/low-carb-cinnamon-roll-waffle/#disqus_thread
7,breakfast,Keto Bites: Crispy Stuffed Bacon Baskets,http://cdn.ruled.me/wp-content/uploads/2013/12/stuffedbaconbasket-700x350.jpg,12 Slices Bacon // 4 Large Eggs // 4 Cups Spinach // 2/3 Cup Cheddar Cheese // 2 Tbsp. Heavy Cream // 1 Tbsp. Olive Oil // 1 tsp. Pepper,http://www.ruled.me/keto-bites-crispy-stuffed-bacon-baskets/#disqus_thread
8,breakfast,Keto Bites: Grilled Ham & Cheese,http://cdn.ruled.me/wp-content/uploads/2013/12/grilledhamandcheese1-700x350.jpg,3/4 Cup Almond Flour // 2 Large Eggs // 2 Tbsp. Coconut Oil // 1 1/2 Tbsp. Salted Butter // 1 tsp. Baking Powder // 1 tsp. Coconut Flour // 1/4 tsp. Salt,http://www.ruled.me/keto-bites-grilled-ham-cheese/#disqus_thread
9,breakfast,"Keto Bites: Sausage, Bacon & Egg",http://cdn.ruled.me/wp-content/uploads/2013/12/ketobitesbaconsausageegg.jpg,6 Slices Bacon // 1/2 Roll Hot Sausage (6 Oz.) // 6 Large Eggs // 1 Tbsp. Butter // 1/2 Tbsp. Olive Oil // 2 Leek Stalks // 3/4 Stalk Celery // 1/5 Medium Onion // Salt + Pepper to taste (for hash),http://www.ruled.me/keto-sausage-bacon-egg-bites/#disqus_thread
0,breakfast,Spiced Bacon Deviled Eggs,http://cdn.ruled.me/wp-content/uploads/2013/12/spiced_bacon_deviled_eggs-featured.jpg,5 Large Eggs (Hard boiled) // 1/4 Cup Mayonnaise // 2 Slices Bacon // 1 Tbsp. Bacon Fat (All fat rendered) // 1 tsp. Dijon Mustard // 1/4 tsp. Cayenne Pepper // 1/2 tsp. Rosemary,http://www.ruled.me/spiced-bacon-deviled-eggs/#disqus_thread
1,breakfast,Bacon Wrapped Low Carb Scotch Eggs,http://cdn.ruled.me/wp-content/uploads/2013/12/20131212_155521-653x350.jpg,2 Large Eggs (Hardboiled) // 1 Large Egg // 2 Tbsp. Coconut Flour // 2 Tbsp. Parmesan Cheese // 4 Slices Bacon // 1 Tbsp. Coconut Oil // 1/2 Tbsp. Olive Oil,http://www.ruled.me/bacon-wrapped-low-carb-scotch-eggs/#disqus_thread
2,breakfast,Bacon Crusted Frittata Muffins,http://cdn.ruled.me/wp-content/uploads/2013/12/20131213_105041-640x350.jpg,18 Slices Bacon (2 1/2 Slices Bacon per “Muffin”) // 7 Large Eggs (1 Egg per “Muffin”) // 1 Cup Cheddar Cheese (1-2 Tbsp. per “Muffin”) // 4 Tbsp. Heavy Cream // 1/2 tsp. Ground Black Pepper // 1/2 tsp. Onion Powder // 1/2 tsp. Celery Salt // 1/2 tsp. Cayenne Pepper,http://www.ruled.me/bacon-crusted-frittata-muffins/#disqus_thread
3,breakfast,Tangy Bacon Egg Salad,http://cdn.ruled.me/wp-content/uploads/2013/12/20131212_191540-653x350.jpg,5 Large Eggs (Hard boiled) // 1/4 Cup Mayonnaise // 3 Slices Bacon // 2 Tbsp. Bacon Fat (All fat rendered) // 1/4 Medium Red Onion // 2 tsp. Dijon Mustard // 1/4 tsp. Cayenne Pepper // 1/4 tsp. Black Pepper,http://www.ruled.me/tangy-bacon-egg-salad/#disqus_thread
4,breakfast,Perfect Cup of Bulletproof Coffee,http://cdn.ruled.me/wp-content/uploads/2013/12/bulletproofcoffee-700x350.jpg,2 Cups Coffee // 2 Tbsp. Grass Fed Unsalted Butter // 2 Tbsp. Organic Coconut Oil (or MCT oil) // 1 Tbsp. Heavy Cream (Optional) // 1 tsp. Vanilla Extract (Optional),http://www.ruled.me/bulletproof-coffee/#disqus_thread
5,breakfast,Eggceptional Sausage Keto Frittata,http://cdn.ruled.me/wp-content/uploads/2013/11/eggceptionalfrittata-700x350.jpg,1/2 lb. Chorizo // 1/2 lb. Italian Sausage // 7 Cups Spinach // 2 Cups Cheddar // 12 Large Eggs // 8 Tbsp. Heavy Cream // 3/4 Cup Onion // 1 Medium Green Pepper // 1 Tbsp. Olive Oil // 1 tsp. Garlic Powder,http://www.ruled.me/egg-sausage-keto-frittata/#disqus_thread
6,breakfast,Spinach and Cheddar Scrambled Eggs,http://cdn.ruled.me/wp-content/uploads/2013/11/20131111_105815-700x350.jpg,4 Large Eggs // 4 Cups Fresh Spinach // 1/2 Cup Cheddar Cheese // 1 Tbsp. Olive Oil // 1 Tbsp. Heavy Cream // Pinch Salt // Pinch Pepper,http://www.ruled.me/spinach-cheddar-scrambled-eggs/#disqus_thread
7,breakfast,"Keto Recipe: Sausage, Spinach, Feta Cheese Omelette",http://cdn.ruled.me/wp-content/uploads/2013/11/spinachfetaomlette-612x350.jpg,3 Large Eggs // 2 Sausage Links (Whatever is your favorite) // 1 Cup Spinach // 1/4 Cup Half n’ Half // 1 Tbsp. Feta Cheese // 1/2 Tbsp. Organic Extra Virgin Olive Oil // Pinch Salt // Pinch Freshly Ground Black Pepper // 2 Pans,http://www.ruled.me/sausage-spinach-feta-omelette/#disqus_thread
8,breakfast,Hunger Buster Low Carb Bacon Frittata,http://cdn.ruled.me/wp-content/uploads/2013/11/bacon-frittata-9.jpg,8 Large Eggs // 1/2 Cup Half n’ Half // 6 Oz. Bacon (pre-cooked and chopped) // 1/2 Cup Cheddar Cheese // 1 Tbsp. Butter // 2 tsp. Dried Parsley // 1/2 tsp. Pepper // 1/4 tsp. Salt,http://www.ruled.me/hunger-buster-low-carb-bacon-frittata/#disqus_thread
9,breakfast,Keto Breakfast: Bacon & Eggs,http://cdn.ruled.me/wp-content/uploads/2013/10/baconandeggs-533x350.jpg,3 Room Temperature Large Eggs // 1/3 Cup Heavy Cream // 1 Tbsp. Butter // 4 Slices Bacon // Pinch Salt // Pinch Freshly Ground Black Pepper,http://www.ruled.me/keto-bacon-and-eggs/#disqus_thread
0,breakfast,Low Carb Pumpkin Pancakes,http://cdn.ruled.me/wp-content/uploads/2015/10/pumpkinpancakes-700x350.jpg,1 cup Almond Meal // 2 large Eggs // 1/4 cup Pumpkin Puree // 1/4 cup Sour Cream // 2 tbsp. Butter // 1 tsp. Pumpkin Pie Spice // 1 tsp. Baking powder // 1/4 tsp. Salt,http://www.ruled.me/low-carb-pumpkin-pancakes/#disqus_thread
1,breakfast,Fast and Easy Coffee Cubes,http://cdn.ruled.me/wp-content/uploads/2013/10/NLUGrOF-700x350.jpg,"1 Tbsp. Peanut Butter (Any brand, but I prefer Skippy’s All Natural) // 1 Square Unsweetened Baking Chocolate // 1 Tbsp. Coconut Oil // 3 Drops EZSweets or 1 Packet Splenda (Splenda is 1g carb per packet) // 1 Small Plastic Cup",http://www.ruled.me/keto-coffee-cubes/#disqus_thread
2,breakfast,Keto Recipe: Fluffy Buttermilk Pancakes,http://cdn.ruled.me/wp-content/uploads/2013/10/Fluffy_Buttermilk_Pancakes-1_featured.jpg,Ketogenic // Paleo // Low Carb // Vegetarian // Gluten Free,http://www.ruled.me/fluffy-buttermilk-pancakes/#disqus_thread
